"authorId","badges/0","badges/1","badges/2","externalSource","itemType","negativeFeedback","positiveFeedback","productId","productName","productUrl","rating","recommended","reviewId","submissionTime","text","title","userNickname"
"dmcr6teb2d3rfltw5q8rrf73w","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","147198590","2022-07-14","Over all it's a very good product 
The only thing I find is if you use the headphones wired the level is quite low 
so-you need to turn up the volume of your DAP
Quiet high or whatever your plugged into.
Still overall a great product.","Wired Volume Level","John Pado"
"9p6bl4j4o9uxt6f521m2toqqu","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","155084868","2023-03-09","This is my first personal headphones. All along have used company headphones from Bose.
This one is a prized possession. I am really enjoying the experience.","1st personal 🎧","JCheva"
"9tnzb9budz2t4v7tth87wepr2","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","147538248","2022-07-25","Really happy with the buy, sounds amazing and cuts out the sound exceptionally well even with glasses. Can switch between phone and laptop simultaneously however teams does play up a little","Amazing sound and simple","BC83"
"29pnnsp3u1t7zo2q2xhw622tj","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","147705172","2022-07-30","This is an absolute beast of a headset, it has absolutely exceeded my expectations and more. I'm so happy Sony has addressed the microphone and hiccups from the XM3's. Thank-you, truly. Outstanding product.","Master-crafted headset.","MasterKrakenz"
"pygniyde03eyjp2iwdu3t77mx","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4",,"152742702","2022-12-24","Agree with all the positive reviews other than that I find the top headband to be uncomfortable over long periods of time. Regardless, don't regret my purchase and was amazed at the ANC in my recent 22 hour flights","Happy with it","NathanM"
"9ra6iqnfecijvqsz714tnidje","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","147200124","2022-07-14","I wear this 15+ hrs per day and It doesn't hurt!
There is some windows issues with sounds from multiple applications at once but its still a great product.","Really Comfy!","Rfvjg"
"m1tbc54pg2dfjybm8ep98olze","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","160863314","2023-10-31","My family has many sets of Sony headphones. The XM5 are fantastic. To be honest I do prefer my Wh1000XM4. They have a little more functionality and fit better on my head, but the XM5's are excellent headphones","A1","Cory28"
"5swe0fppzc9u4lk3enurhdn5n","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","160259224","2023-10-03","Great sound noise cancelling expected better my son has the same head phones and noise cancelling cancelling cut out most voices but mine not that good for voices tried everything I can find on YouTube","Noise cancellin","Waltersaid"
"t8w5q9uhwd17q5v07rwee1xc5","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","150493401","2022-10-19","I love everything about these headphone, the sound, the comfort, the noise cancelation etc, the one thing I have a hard time is that they are warm on your ears, so if you are in a warm env or in a room that is not cold you will get warm ears...","Great headphones.","NirH"
"6p1g33fgjkwnrugottql2iw34","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","154076930","2023-02-01","These headphones are amazing. Sound quality is excellent and the noise cancelling feature is out of this world. The equalizer is also an amazing feature that is not avaialble from many competitor products.","Brilliant headphones","MarkG"
"6014743541","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","1125998829","2022-09-23","Love the noise cancelling. Best by far. The sound is muddy out-of-the-box, but the eq helps. Very comfortable. Almost forgot they were on my head. The padding could be better on the ear cups however.","Great noise cancelling. Sound is muddy!","Jeepfein"
"2ur50re0kervgh8gvq6w9kjpc","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","153274605","2023-01-08","Some aspects are excellent - the app, tracking where you are and auto adjusting, Alexa. Comfortable. However does not seem to connect with two devices simultaneously.  Need app to change between paired devices.","High quality shortcomings","RobbieTubby"
"6043274928","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4",,"1120992520","2022-06-27","It seems like they die quickly, I charge them fully and they only last like 3 days. When I only listen to them a couple of hours a day. I don’t think they last 80 hours at all.","Sounds amazing but battery life is not good","Blueberry333"
"m57b91v0xlw4tc0133hpa7lun","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1145437232","2023-08-30","First expensive pair of headphones and worth every cent, The noise cancelling is amazing, and all the extra features I didn't even know were a huge plus like double Bluetooth.","Love it!","Klaydn"
"b2wqkhikz6lkscmgw6ap1xnmf","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1146161282","2023-09-13","I've owned several noise cancelling headphones and earbuds from Bose to beats to AirPods or and so on. So far I'm really impressed with the sound quality and noise cancellation on this headphone. Thank you Sony. Keep up the good work.","Best noise cancelling headphone","Bash1979"
"a1inm0rj59xbrtsn3d7tmkny9","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1145809409","2023-09-06","I bought these headphones about 3 weeks ago and have used them almost daily. The quality is 100%! The fit is comfortable and the battery life is great.","AMAZING SOUND!!!","Marie E"
"6043759695","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1126537893","2022-10-04","Bought it about a month and half ago. I love the sony app and it's EQ settings. Very comfortable to wear for long periods of time. ANC is amazing and almost on par with Bose! Overall great product no regrets on purchasing.","Great features, comfortable to wear, Great App.","BabyGQsuave"
"6045696748","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1124881249","2022-08-31","The best set I have ever owned. The sound quality is amazing. The comfort is top notch, even while wearing glasses and earrings! The noise canceling is fantastic. The battery life has been great too. 
Love these so much!","Wow... audio heaven!","Grlg33k"
"moc0dkl3rsu8sxo29pryyxyjm","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","148097431","2022-08-04","I bought this pair of headphone and use on airplane ✈️ , the noise ANC is amazing! You will barely hear the plane noise when ANC is active and music is on.","Best noise cancelling","MrGee"
"6qse8ekogculd0ndzprsen5md","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1120267157","2022-06-12","I couldn't be happier with the build and sound quality of these headphones. I had reservations about spending that much on headphones but my post purchase regrets went away upon first use. Sony just earned another loyal customer.","Best purchase I have made in years.","JeLo74"
"6043274928","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4",,"1120992520","2022-06-27","It seems like they die quickly, I charge them fully and they only last like 3 days. When I only listen to them a couple of hours a day. I don’t think they last 80 hours at all.","Sounds amazing but battery life is not good","Blueberry333"
"a1m5bp4g1oxp7r6y99jdipc2m","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","155942813","2023-04-06","bought this a week ago and already been on two long flights - unbelievable comfort and the best noise-cancelling i've ever experienced. looks even better in real life, in love with them!","the best!","nivvi"
"t8bo4nupkj99h3q0k8dyqyeqm","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","156860105","2023-05-14","Product is good but it has glitches for iphone. When I want to fast forward on spotify, it keeps forwarding after I release my finger. Also it does not launch the app via spotify app.","Good","Bonzz"
"m57b91v0xlw4tc0133hpa7lun","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1145437232","2023-08-30","First expensive pair of headphones and worth every cent, The noise cancelling is amazing, and all the extra features I didn't even know were a huge plus like double Bluetooth.","Love it!","Klaydn"
"6046252796","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","1127271821","2022-10-19","I compared these headphones to the Apple AirPods Max, and the Sennheiser Momenthum 4 wireless headphones. After several days of evaluating the sound and features i selected the Sony's because I felt the sound quality was the best.","Work and sound great","WJS2"
"6013456106","VerifiedPurchaser","VerifiedPurchaser",,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","3","false","1125474424","2022-09-13","I found these headphones to be uncomfortable to wear for more than 45 minutes.  I thought the XM4s were wearable for several hours. But for comfort, sound and noise cancellation, I prefer the AirPod Max headphones. I returned the XM5s.","Not as good as the XM4s","JonL1"
"tho8ucxls962jmsvfhlfziv5w","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","154688612","2023-02-23","I used them every day, Amazing sound quality and the noise cancelling is exceptional! 
From listening to music, podcasts or taking calls, 
I can't live without them!","Quality sound","Sony lover"
"6p1g33fgjkwnrugottql2iw34","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","154076930","2023-02-01","These headphones are amazing. Sound quality is excellent and the noise cancelling feature is out of this world. The equalizer is also an amazing feature that is not avaialble from many competitor products.","Brilliant headphones","MarkG"
"m1tbc54pg2dfjybm8ep98olze","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","160863314","2023-10-31","My family has many sets of Sony headphones. The XM5 are fantastic. To be honest I do prefer my Wh1000XM4. They have a little more functionality and fit better on my head, but the XM5's are excellent headphones","A1","Cory28"
"eexhl7vjmlkboq85kd8blnp97","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","5","true","159863715","2023-09-16","Excellent sound and noise cancelling.
Look great.
I found controls a bit tricky. A simple volume wheel somewhere would be nice, even if it breaks up the smooth lines.","Great sound","mtonykaye"
"5swe0fppzc9u4lk3enurhdn5n","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","160259224","2023-10-03","Great sound noise cancelling expected better my son has the same head phones and noise cancelling cancelling cut out most voices but mine not that good for voices tried everything I can find on YouTube","Noise cancellin","Waltersaid"
"t8w5q9uhwd17q5v07rwee1xc5","InternationalReview",,,"bazaarvoice","Review","0","0","386006068",,"https://www.walmart.com/ip/Sony-WH-1000XM5-The-Best-Wireless-Noise-Canceling-Headphones-Black/386006068","4","true","150493401","2022-10-19","I love everything about these headphone, the sound, the comfort, the noise cancelation etc, the one thing I have a hard time is that they are warm on your ears, so if you are in a warm env or in a room that is not cold you will get warm ears...","Great headphones.","NirH"
